Motor0_HasMotorID,Motor0_BusCurrent,Motor0_BusVoltage,Motor0_HeatsinkTemp,Motor0_MotorTemp,Motor0_Rail15V,Motor0_Rail3V3,Motor0_Rail1V9,Motor0_DSPTemp,Motor0_ErrorFlags,Motor0_LimitFlags,Motor0_ReceiveErrorCount,Motor0_TransmitErrorCount,Motor0_MotorVelocity,Motor0_VehicleVelocity,Motor0_PhaseBCurrent,Motor1_HasMotorID,Motor1_BusCurrent,Motor1_BusVoltage,Motor1_HeatsinkTemp,Motor1_MotorTemp,Motor1_Rail15V,Motor1_Rail3V3,Motor1_Rail1V9,Motor1_DSPTemp,Motor1_ErrorFlags,Motor1_LimitFlags,Motor1_ReceiveErrorCount,Motor1_TransmitErrorCount,Motor1_MotorVelocity,Motor1_VehicleVelocity,Motor1_PhaseBCurrent,DriveMode,ThrottleADC,RegenADC,BrakePedalADC,CruiseDownOn,CruiseUpOn,ReverseOn,HornOn,LockOn,RearviewOn,PowerSaveOn,LeftTurnOn,RightTurnOn,MPPT_A0_Current,MPPT_A0_Power,MPPT_A0_Temperature,MPPT_A0_VoltageIn,MPPT_A0_VoltageOut,MPPT_A1_Current,MPPT_A1_Power,MPPT_A1_Temperature,MPPT_A1_VoltageIn,MPPT_A1_VoltageOut,MPPT_B0_Current,MPPT_B0_Power,MPPT_B0_Temperature,MPPT_B0_VoltageIn,MPPT_B0_VoltageOut,MPPT_B1_Current,MPPT_B1_Power,MPPT_B1_Temperature,MPPT_B1_VoltageIn,MPPT_B1_VoltageOut,MPPT_C0_Current,MPPT_C0_Power,MPPT_C0_Temperature,MPPT_C0_VoltageIn,MPPT_C0_VoltageOut,MPPT_C1_Current,MPPT_C1_Power,MPPT_C1_Temperature,MPPT_C1_VoltageIn,MPPT_C1_VoltageOut,CellVoltages_0,CellVoltages_1,CellVoltages_2,CellVoltages_3,CellVoltages_4,CellVoltages_5,CellVoltages_6,CellVoltages_7,CellVoltages_8,CellVoltages_9,CellVoltages_10,CellVoltages_11,CellVoltages_12,CellVoltages_13,CellVoltages_14,CellVoltages_15,CellVoltages_16,CellVoltages_17,CellVoltages_18,CellVoltages_19,CellVoltages_20,CellVoltages_21,CellVoltages_22,CellVoltages_23,CellVoltages_24,CellVoltages_25,CellVoltages_26,CellVoltages_27,CellVoltages_28,CellVoltages_29,CellVoltages_30,MCP_HighVoltVS_RawData,MCP_HighVoltVS_Voltage,MCP_HighVoltVS_Current,MCP_LowVoltVS_RawData,MCP_LowVoltVS_Voltage,MCP_LowVoltVS_Current,MCP_MC0IS_RawData,MCP_MC0IS_Voltage,MCP_MC0IS_Current,MCP_MC1IS_RawData,MCP_MC1IS_Voltage,MCP_MC1IS_Current,MCP_BattIS_RawData,MCP_BattIS_Voltage,MCP_BattIS_Current,MCP_ArrayIS_RawData,MCP_ArrayIS_Voltage,MCP_ArrayIS_Current,MCP_Initialized,Battery_ChargeEnabled,BoardStatus_HighsideOn,BoardStatus_LowsideOn,BoardStatus_PrechargeOn,BoardStatus_LowVoltageOn,BoardStatus_HighVoltageBuckOn,BoardStatus_BuzzerOn,BoardStatus_HC0ADC,BoardStatus_HC1ADC,Thermistor_RawValue0,Thermistor_Temperature0,Thermistor_RawValue1,Thermistor_Temperature1,Thermistor_RawValue2,Thermistor_Temperature2,Thermistor_RawValue3,Thermistor_Temperature3,Thermistor_RawValue4,Thermistor_Temperature4,Thermistor_RawValue5,Thermistor_Temperature5,Thermistor_RawValue6,Thermistor_Temperature6,Thermistor_RawValue7,Thermistor_Temperature7,Thermistor_RawValue8,Thermistor_Temperature8,Thermistor_RawValue9,Thermistor_Temperature9,Thermistor_RawValue10,Thermistor_Temperature10,Thermistor_RawValue11,Thermistor_Temperature11,Thermistor_RawValue12,Thermistor_Temperature12,Thermistor_RawValue13,Thermistor_Temperature13,Thermistor_RawValue14,Thermistor_Temperature14,Thermistor_RawValue15,Thermistor_Temperature15,Thermistor_RawValue16,Thermistor_Temperature16,Thermistor_RawValue17,Thermistor_Temperature17,Thermistor_RawValue18,Thermistor_Temperature18,Thermistor_RawValue19,Thermistor_Temperature19,Thermistor_RawValue20,Thermistor_Temperature20,Thermistor_RawValue21,Thermistor_Temperature21,Thermistor_RawValue22,Thermistor_Temperature22,Thermistor_RawValue23,Thermistor_Temperature23,Thermistor_RawValue24,Thermistor_Temperature24,Thermistor_RawValue25,Thermistor_Temperature25,Thermistor_RawValue26,Thermistor_Temperature26,Thermistor_RawValue27,Thermistor_Temperature27,Thermistor_RawValue28,Thermistor_Temperature28,Thermistor_RawValue29,Thermistor_Temperature29,Thermistor_RawValue30,Thermistor_Temperature30,Thermistor_RawValue31,Thermistor_Temperature31,Thermistor_MaxTemp,Battery_MinCellVoltage,Battery_MaxCellVoltage,Battery_ThrottleCurrentLimit,Battery_RegenCurrentLimit,BMS_Flags,BMS_State
Yes,0.00,118.91,29.23,28.19,14.92,3.34,1.87,31.24,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,118.77,30.46,28.00,14.90,3.29,1.86,35.76,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.24,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.7717,3.8295,3.8305,3.8312,3.8295,3.8298,3.8275,3.8356,3.8294,3.8301,3.8916,3.7685,3.8552,3.8280,3.8282,3.8262,3.8774,3.8361,3.8288,3.8789,3.8318,3.8280,3.7658,3.8304,3.8297,3.8302,3.8305,3.8303,3.8293,3.8287,3.8145,5351364,119.3971,238794.20,5383656,11.9349,23869.86,71875,0.00,0.004367,69114,-0.00,-0.001731,73256,0.00,0.032544,141930,0.00,0.009583,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,812.00,60.18,948.00,54.77,915.00,56.02,807.00,60.39,780.00,61.57,823.00,59.71,880.00,57.38,951.00,54.66,1083.00,50.05,1001.00,52.85,969.00,54.00,964.00,54.18,880.00,57.38,866.00,57.94,906.00,56.36,973.00,53.86,939.00,55.11,958.00,54.40,1015.00,52.36,934.00,55.30,1005.00,52.71,1003.00,52.78,894.00,56.83,4088.00,-77.31,904.00,56.44,861.00,58.14,834.00,59.25,789.00,61.17,861.00,58.14,850.00,58.59,897.00,56.71,954.00,54.55,61.57,3.77,3.89,1.00,1.00,0x0,6,
Yes,0.00,118.90,29.23,28.19,14.92,3.34,1.87,31.27,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,118.76,30.45,28.00,14.90,3.29,1.86,35.76,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.24,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.7718,3.8296,3.8306,3.8313,3.8296,3.8300,3.8276,3.8358,3.8295,3.8303,3.8916,3.7685,3.8552,3.8280,3.8283,3.8264,3.8775,3.8362,3.8289,3.8789,3.8319,3.8281,3.7657,3.8305,3.8298,3.8303,3.8306,3.8304,3.8295,3.8287,3.8146,5351354,119.3969,238793.75,5385288,11.9385,23877.08,72359,-0.00,-0.001552,68975,-0.00,-0.000018,73575,0.00,0.036483,141747,0.00,0.010707,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,813.00,60.14,947.00,54.81,914.00,56.05,806.00,60.44,779.00,61.62,822.00,59.75,881.00,57.34,950.00,54.70,1083.00,50.05,1001.00,52.85,967.00,54.07,964.00,54.18,880.00,57.38,863.00,58.06,904.00,56.44,973.00,53.86,939.00,55.11,957.00,54.44,1016.00,52.33,933.00,55.33,1003.00,52.78,1004.00,52.75,896.00,56.75,4091.00,-83.54,901.00,56.56,862.00,58.10,834.00,59.25,788.00,61.22,858.00,58.26,849.00,58.63,897.00,56.71,954.00,54.55,61.62,3.77,3.89,1.00,1.00,0x0,6,
Yes,0.00,118.90,29.23,28.19,14.92,3.34,1.87,31.28,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,118.77,30.45,28.00,14.90,3.29,1.86,35.76,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.26,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.7718,3.8296,3.8307,3.8313,3.8297,3.8300,3.8277,3.8358,3.8296,3.8304,3.8918,3.7686,3.8554,3.8281,3.8285,3.8264,3.8776,3.8363,3.8290,3.8791,3.8320,3.8282,3.7660,3.8306,3.8300,3.8304,3.8307,3.8305,3.8295,3.8288,3.8147,5351511,119.4004,238800.77,5388372,11.9454,23890.72,71880,0.00,0.004306,68891,0.00,0.001017,73429,0.00,0.034680,141884,0.00,0.009866,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,812.00,60.18,947.00,54.81,915.00,56.02,805.00,60.48,781.00,61.53,823.00,59.71,880.00,57.38,950.00,54.70,1082.00,50.09,1001.00,52.85,967.00,54.07,964.00,54.18,880.00,57.38,866.00,57.94,905.00,56.40,974.00,53.82,940.00,55.07,959.00,54.37,1016.00,52.33,934.00,55.30,1006.00,52.68,1004.00,52.75,895.00,56.79,4090.00,-81.09,904.00,56.44,862.00,58.10,835.00,59.21,790.00,61.13,859.00,58.22,850.00,58.59,896.00,56.75,953.00,54.59,61.53,3.77,3.89,1.00,1.00,0x0,6,
Yes,0.00,118.90,29.23,28.19,14.92,3.34,1.87,31.29,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,118.77,30.45,28.00,14.90,3.29,1.86,35.76,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.23,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.7720,3.8298,3.8309,3.8314,3.8297,3.8300,3.8276,3.8359,3.8296,3.8303,3.8918,3.7687,3.8555,3.8283,3.8285,3.8266,3.8777,3.8363,3.8290,3.8792,3.8321,3.8283,3.7659,3.8306,3.8300,3.8306,3.8308,3.8307,3.8297,3.8289,3.8148,5351562,119.4015,238803.05,5384056,11.9358,23871.63,71835,0.00,0.004857,68669,0.00,0.003752,73614,0.00,0.036964,142153,0.00,0.008213,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,812.00,60.18,948.00,54.77,914.00,56.05,804.00,60.52,780.00,61.57,821.00,59.80,879.00,57.42,950.00,54.70,1083.00,50.05,999.00,52.93,968.00,54.04,964.00,54.18,880.00,57.38,865.00,57.98,905.00,56.40,974.00,53.82,940.00,55.07,959.00,54.37,1017.00,52.29,935.00,55.26,1005.00,52.71,1004.00,52.75,894.00,56.83,4092.00,-86.62,905.00,56.40,863.00,58.06,834.00,59.25,790.00,61.13,858.00,58.26,848.00,58.67,896.00,56.75,954.00,54.55,61.62,3.77,3.89,1.00,1.00,0x0,6,
Yes,0.00,118.91,29.22,28.19,14.92,3.34,1.87,31.31,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,118.78,30.44,28.00,14.90,3.29,1.86,35.77,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.26,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.7720,3.8297,3.8308,3.8315,3.8299,3.8301,3.8278,3.8359,3.8297,3.8304,3.8918,3.7687,3.8554,3.8282,3.8285,3.8266,3.8778,3.8364,3.8291,3.8792,3.8320,3.8283,3.7661,3.8307,3.8302,3.8305,3.8309,3.8307,3.8297,3.8289,3.8148,5351785,119.4065,238813.02,5383018,11.9335,23867.04,72329,-0.00,-0.001185,68588,0.00,0.004750,73663,0.00,0.037569,142365,0.00,0.006911,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,813.00,60.14,947.00,54.81,914.00,56.05,805.00,60.48,780.00,61.57,823.00,59.71,881.00,57.34,951.00,54.66,1081.00,50.12,1001.00,52.85,968.00,54.04,963.00,54.22,879.00,57.42,864.00,58.02,906.00,56.36,972.00,53.89,939.00,55.11,958.00,54.40,1016.00,52.33,934.00,55.30,1005.00,52.71,1003.00,52.78,894.00,56.83,4087.00,-75.77,902.00,56.52,860.00,58.18,835.00,59.21,788.00,61.22,859.00,58.22,849.00,58.63,899.00,56.63,954.00,54.55,61.57,3.77,3.89,1.00,1.00,0x0,6,
Yes,0.00,118.91,29.22,28.19,14.92,3.34,1.87,31.32,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,118.78,30.44,28.00,14.90,3.29,1.86,35.77,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.24,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.7721,3.8299,3.8309,3.8315,3.8298,3.8301,3.8279,3.8361,3.8298,3.8305,3.8921,3.7688,3.8556,3.8283,3.8287,3.8268,3.8780,3.8365,3.8290,3.8792,3.8321,3.8284,3.7660,3.8307,3.8302,3.8306,3.8309,3.8308,3.8297,3.8290,3.8149,5351764,119.4060,238812.08,5385044,11.9380,23876.00,72109,0.00,0.001505,68665,0.00,0.003801,73857,0.00,0.039964,141742,0.00,0.010738,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,811.00,60.22,946.00,54.85,915.00,56.02,806.00,60.44,780.00,61.57,822.00,59.75,880.00,57.38,951.00,54.66,1082.00,50.09,1000.00,52.89,967.00,54.07,965.00,54.15,878.00,57.46,865.00,57.98,903.00,56.48,974.00,53.82,938.00,55.15,959.00,54.37,1016.00,52.33,934.00,55.30,1005.00,52.71,1002.00,52.82,897.00,56.71,4094.00,-97.73,904.00,56.44,862.00,58.10,833.00,59.29,790.00,61.13,859.00,58.22,849.00,58.63,898.00,56.67,955.00,54.51,61.57,3.77,3.89,1.00,1.00,0x0,6,
Yes,0.00,118.92,29.22,28.19,14.92,3.34,1.87,31.34,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,118.77,30.44,28.00,14.90,3.29,1.86,35.77,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.23,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.7722,3.8299,3.8310,3.8317,3.8298,3.8302,3.8279,3.8360,3.8298,3.8306,3.8921,3.7687,3.8556,3.8283,3.8287,3.8267,3.8780,3.8365,3.8291,3.8794,3.8323,3.8284,3.7662,3.8308,3.8303,3.8307,3.8310,3.8309,3.8298,3.8291,3.8150,5352019,119.4117,238823.47,5387585,11.9436,23887.24,72334,-0.00,-0.001246,68959,0.00,0.000179,73344,0.00,0.033631,141611,0.00,0.011543,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,812.00,60.18,948.00,54.77,913.00,56.09,807.00,60.39,780.00,61.57,824.00,59.67,879.00,57.42,951.00,54.66,1082.00,50.09,1000.00,52.89,967.00,54.07,964.00,54.18,879.00,57.42,864.00,58.02,904.00,56.44,974.00,53.82,940.00,55.07,958.00,54.40,1017.00,52.29,935.00,55.26,1004.00,52.75,1003.00,52.78,895.00,56.79,4087.00,-75.77,905.00,56.40,862.00,58.10,832.00,59.33,789.00,61.17,858.00,58.26,850.00,58.59,898.00,56.67,952.00,54.62,61.66,3.77,3.89,1.00,1.00,0x0,6,
Yes,0.00,118.92,29.21,28.19,14.92,3.34,1.87,31.32,0x0,0x0,0,0,-0.45,-0.03,0.00,Yes,0.00,118.78,30.43,28.00,14.90,3.29,1.86,35.78,0x0,0x0,0,0,-0.75,-0.05,0.00,Manual,0.00,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.7722,3.8300,3.8309,3.8316,3.8300,3.8302,3.8279,3.8362,3.8299,3.8306,3.8921,3.7688,3.8557,3.8285,3.8287,3.8268,3.8781,3.8365,3.8292,3.8794,3.8322,3.8285,3.7662,3.8310,3.8305,3.8308,3.8311,3.8308,3.8298,3.8292,3.8150,5351832,119.4076,238815.11,5385090,11.9381,23876.21,71953,0.00,0.003413,68772,0.00,0.002483,73616,0.00,0.036989,142324,0.00,0.007163,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,811.00,60.22,948.00,54.77,913.00,56.09,807.00,60.39,778.00,61.66,823.00,59.71,881.00,57.34,949.00,54.74,1082.00,50.09,1003.00,52.78,967.00,54.07,964.00,54.18,881.00,57.34,864.00,58.02,906.00,56.36,973.00,53.86,940.00,55.07,958.00,54.40,1017.00,52.29,934.00,55.30,1005.00,52.71,1004.00,52.75,895.00,56.79,4088.00,-77.31,903.00,56.48,862.00,58.10,835.00,59.21,788.00,61.22,860.00,58.18,849.00,58.63,897.00,56.71,953.00,54.59,61.66,3.77,3.89,1.00,1.00,0x0,6,
Yes,12.59,114.52,29.20,28.19,14.90,3.33,1.87,31.33,0x0,0x2,0,0,10.15,0.66,57.69,Yes,3.45,117.10,30.43,28.07,14.88,3.29,1.86,35.77,0x0,0x1,0,0,10.57,0.69,0.00,Manual,0.87,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.6594,3.6888,3.7040,3.6848,3.6823,3.6368,3.7263,3.6941,3.7040,3.6853,3.7397,3.6633,3.6400,3.7119,3.6852,3.6966,3.6362,3.7278,3.6945,3.7577,3.6747,3.6936,3.6606,3.6619,3.6687,3.6281,3.6198,3.5319,3.7107,3.6679,3.6698,5181985,115.6132,231226.39,5374319,11.9143,23828.57,72760,-0.00,-0.006457,856426,-0.00,-9.701292,865840,0.00,9.818072,142600,0.00,0.005467,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,819.00,59.88,952.00,54.62,920.00,55.82,811.00,60.22,786.00,61.31,830.00,59.42,888.00,57.06,957.00,54.44,1092.00,49.76,1002.00,52.82,976.00,53.75,972.00,53.89,887.00,57.10,869.00,57.82,910.00,56.21,980.00,53.60,944.00,54.92,958.00,54.40,1019.00,52.22,935.00,55.26,1005.00,52.71,1004.00,52.75,896.00,56.75,4090.00,-81.09,907.00,56.32,864.00,58.02,837.00,59.12,792.00,61.04,862.00,58.10,851.00,58.55,900.00,56.59,957.00,54.44,61.31,3.53,3.76,1.00,1.00,0x0,6,
Yes,14.72,111.97,29.20,28.19,14.89,3.33,1.87,31.34,0x0,0x2,0,0,32.46,2.10,54.68,Yes,3.57,114.76,30.42,28.07,14.87,3.29,1.86,35.76,0x0,0x1,0,0,33.39,2.17,0.10,Manual,0.87,0.00,0.00,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.5863,3.6019,3.4670,3.4624,3.2036,3.4076,3.6495,3.5565,3.4751,3.4793,3.2783,3.5926,3.5101,3.4858,3.4617,3.2686,3.2802,3.6464,3.6149,3.5370,3.4153,3.2833,3.5913,3.6094,3.4457,3.5817,3.2857,3.5165,3.6213,3.6341,3.4745,4787415,106.7986,213597.13,5377881,11.9222,23844.32,2567050,-0.02,-30.513128,987780,-0.01,-11.319552,3502242,0.02,42.368042,142642,0.00,0.005209,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,809.00,60.31,944.00,54.92,909.00,56.25,800.00,60.69,774.00,61.84,819.00,59.88,877.00,57.50,947.00,54.81,1078.00,50.22,998.00,52.96,965.00,54.15,961.00,54.29,875.00,57.58,862.00,58.10,904.00,56.44,971.00,53.93,938.00,55.15,957.00,54.44,1014.00,52.40,933.00,55.33,1004.00,52.75,1003.00,52.78,896.00,56.75,4094.00,-97.73,902.00,56.52,859.00,58.22,831.00,59.37,785.00,61.35,853.00,58.47,849.00,58.63,896.00,56.75,955.00,54.51,61.84,3.20,3.65,1.00,1.00,0x0,6,
Yes,0.00,118.87,29.20,28.26,14.92,3.34,1.87,31.35,0x0,0x0,0,0,8.95,0.58,0.00,Yes,0.00,118.72,30.42,28.07,14.90,3.29,1.86,35.79,0x0,0x0,0,0,8.34,0.54,0.00,Neutral,0.00,0.00,0.16,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.7700,3.8279,3.8288,3.8296,3.8280,3.8282,3.8259,3.8339,3.8278,3.8284,3.8896,3.7669,3.8534,3.8263,3.8267,3.8247,3.8756,3.8344,3.8272,3.8768,3.8302,3.8264,3.7641,3.8287,3.8282,3.8286,3.8290,3.8288,3.8277,3.8270,3.8128,5349215,119.3491,238698.19,5388318,11.9452,23890.48,71863,0.00,0.004514,69144,-0.00,-0.002100,73580,0.00,0.036544,141651,0.00,0.011297,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,811.00,60.22,947.00,54.81,915.00,56.02,806.00,60.44,779.00,61.62,823.00,59.71,879.00,57.42,951.00,54.66,1081.00,50.12,1001.00,52.85,966.00,54.11,964.00,54.18,881.00,57.34,862.00,58.10,905.00,56.40,974.00,53.82,938.00,55.15,959.00,54.37,1015.00,52.36,933.00,55.33,1004.00,52.75,1003.00,52.78,895.00,56.79,4094.00,-97.73,905.00,56.40,861.00,58.14,833.00,59.29,789.00,61.17,859.00,58.22,850.00,58.59,897.00,56.71,955.00,54.51,61.57,3.76,3.89,1.00,1.00,0x0,6,
Yes,0.00,118.89,29.19,28.26,14.93,3.34,1.87,31.35,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,118.74,30.42,28.07,14.90,3.29,1.86,35.79,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.16,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.7708,3.8286,3.8296,3.8302,3.8286,3.8288,3.8266,3.8346,3.8285,3.8292,3.8906,3.7676,3.8541,3.8271,3.8273,3.8253,3.8764,3.8350,3.8279,3.8777,3.8308,3.8271,3.7649,3.8294,3.8288,3.8293,3.8296,3.8295,3.8284,3.8278,3.8136,5350072,119.3682,238736.48,5380629,11.9282,23856.48,72269,-0.00,-0.000451,68794,0.00,0.002212,73954,0.00,0.041162,142247,0.00,0.007636,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,812.00,60.18,948.00,54.77,913.00,56.09,806.00,60.44,779.00,61.62,822.00,59.75,881.00,57.34,950.00,54.70,1083.00,50.05,1000.00,52.89,967.00,54.07,964.00,54.18,880.00,57.38,865.00,57.98,905.00,56.40,975.00,53.78,941.00,55.03,958.00,54.40,1016.00,52.33,933.00,55.33,1005.00,52.71,1004.00,52.75,895.00,56.79,4090.00,-81.09,904.00,56.44,861.00,58.14,834.00,59.25,789.00,61.17,858.00,58.26,848.00,58.67,899.00,56.63,954.00,54.55,61.62,3.76,3.89,1.00,1.00,0x0,6,
Yes,0.00,118.88,29.20,28.26,14.92,3.34,1.87,31.38,0x0,0x0,0,0,0.00,0.00,0.00,Yes,0.00,118.76,30.42,28.07,14.90,3.29,1.86,35.79,0x0,0x0,0,0,0.00,0.00,0.00,Neutral,0.00,0.00,0.13,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.7711,3.8290,3.8300,3.8307,3.8290,3.8292,3.8269,3.8350,3.8288,3.8295,3.8910,3.7678,3.8546,3.8274,3.8277,3.8257,3.8769,3.8354,3.8280,3.8781,3.8311,3.8274,3.7651,3.8297,3.8292,3.8295,3.8299,3.8298,3.8287,3.8280,3.8139,5350358,119.3746,238749.25,5386182,11.9405,23881.03,71737,0.00,0.006055,69416,-0.00,-0.005451,73915,0.00,0.040680,142468,0.00,0.006278,Yes,1,Yes,Yes,Yes,Yes,Yes,No,0x0,0x0,813.00,60.14,947.00,54.81,914.00,56.05,805.00,60.48,779.00,61.62,823.00,59.71,879.00,57.42,952.00,54.62,1082.00,50.09,1001.00,52.85,967.00,54.07,965.00,54.15,880.00,57.38,863.00,58.06,904.00,56.44,973.00,53.86,939.00,55.11,957.00,54.44,1014.00,52.40,933.00,55.33,1004.00,52.75,1002.00,52.82,894.00,56.83,4090.00,-81.09,905.00,56.40,862.00,58.10,832.00,59.33,788.00,61.22,859.00,58.22,852.00,58.51,899.00,56.63,956.00,54.48,61.62,3.77,3.89,1.00,1.00,0x0,6,
